"","l2fc","fg_exprs","bg_exprs"
"QRICH2",-0.731445001927699,3.06235719612188e-07,1.1687447525525e-06
"PRPSAP1",-0.512815238528579,1.74180901984298e-05,2.52795161292836e-05
"SPHK1",1.02475071851932,6.31891265346125e-06,2.59721056122777e-06
"UBE2O",-0.93626350200489,4.20513927174786e-06,8.9603764362358e-06
"AANAT",0.111320649676591,1.26975786180664e-07,4.32868426871295e-08
"RHBDF2",1.10059380562532,2.00808471262773e-05,8.83051590817441e-06
"CYGB",0.225143107798997,2.54698488750625e-06,2.03448160629508e-06
"PRCD",1.2306268231536,2.05775465251605e-06,3.03007898809906e-07
"RP11-666A8.8",0.0236966086593401,1.04568294501723e-07,8.65736853742589e-08
"ST6GALNAC2",-1.23343119182073,3.64121739782785e-06,9.91268697535264e-06
"RP11-666A8.9",0,0,0
"ST6GALNAC1",-4.51484835947795,4.10804014113911e-07,3.12531004201075e-05
"RP11-318A15.2",-0.193861060979238,6.31144348956827e-07,8.65736853742589e-07
"MXRA7",-1.57147949237368,2.58433070697115e-06,9.65296591922987e-06
"RP11-318A15.8",0.00537782712473051,3.7345819464901e-09,0
"JMJD6",0.542446441440714,3.56353809334086e-05,2.41540582194182e-05
"METTL23",0.139672697387931,4.51660340608513e-05,4.09060663393373e-05
"RP11-318A15.7",0,0,0
"SRSF2",0.512324054114925,0.000212818886802685,0.000148906738843725
"MFSD11",0.0836967777996399,1.77205913360955e-05,1.66654344345448e-05
"CTD-2246P4.1",0.261919527249992,3.5478528491656e-07,1.29860528061388e-07
"LINC00868",0.00537782712473051,3.7345819464901e-09,0
"MGAT5B",0.0188105443620174,1.00833712555233e-07,8.65736853742589e-08
"RP11-87G24.6",0,0,0
"SEC14L1",1.25046143988554,5.54473381595386e-05,2.2725592410743e-05
"RP11-285E9.6",0.169966081428746,7.58120135137491e-07,5.62728954932683e-07
"RP11-285E9.5",0.0123884578463737,5.22841472508614e-08,4.32868426871295e-08
"SEPT9",0.342732890346955,7.48148801340362e-05,5.87835323691218e-05
"RP11-936I5.1",1.0488650639247,2.05402007056956e-06,4.76155269558424e-07
"RP11-75C10.9",0.00537782712473051,3.7345819464901e-09,0
"RP11-13K12.2",-0.125803456295409,1.94198261217485e-07,3.03007898809906e-07
"RP11-13K12.1",-0.407602225300896,1.49383277859604e-08,3.46294741497036e-07
"RP11-13K12.5",0,0,0
"RP11-316M20.1",0,0,0
"AC104981.1",0,0,0
"FLJ45079",0.135028852005569,1.45648695913114e-07,4.32868426871295e-08
"TNRC6C",0.126991766986334,1.17676677133903e-05,1.0691850143721e-05
"TMC6",0.427385245602556,5.11637726669144e-05,3.7789413665864e-05
"TMC8",1.13826314547621,2.1877181042539e-05,9.39324486310709e-06
"C17orf99",-0.284225576182887,5.67656455866496e-07,9.09023696429719e-07
"SYNGR2",-0.653928847857162,0.000123681884903859,0.000195180373676267
"TK1",-1.09569040815356,1.74741089276272e-05,3.84820031488581e-05
"AFMID",-1.09803141990888,7.00981031356192e-06,1.61459923222993e-05
"BIRC5",-0.871380211963008,9.72111680671374e-06,1.86133423554657e-05
"TMEM235",0,0,0
"RP11-219G17.4",-0.0766877074419561,5.63921873920006e-07,6.49302640306942e-07
"AC061992.2",-0.860017000599018,1.17265873119789e-06,2.9435053027248e-06
"SOCS3",0.384221574642771,0.000154256907299774,0.000117956646322428
"RP11-806H10.4",-1.07644627528015,6.23675185063847e-07,2.42406319047925e-06
"PGS1",0.0774493993752565,9.82941968316195e-06,9.2633843350457e-06
"DNAH17",-0.900933371892412,6.94632242047159e-07,2.16434213435647e-06
"CTD-2357A8.3",-0.120824252566104,7.95465954602392e-07,9.52310539116848e-07
"CYTH1",0.706269900443012,3.97583594023336e-05,2.39809108486697e-05
"USP36",0.544206530899318,2.34345017142254e-05,1.57564107381151e-05
"TIMP2",0.841101155692554,6.08886240555746e-05,3.35473030825253e-05
"RP11-323N12.5",0.140761018664162,1.97932843163975e-07,8.65736853742589e-08
"CEP295NL",-0.308701281939791,1.56852441752584e-07,4.32868426871295e-07
"CTD-2373H9.5",0.113182637849148,2.68889900147287e-07,1.73147370748518e-07
"LGALS3BP",-1.72879961859786,0.000103231314164879,0.000344476694104176
"CANT1",-1.61453475852675,8.38787105181677e-06,2.774686616245e-05
"C1QTNF1-AS1",-0.266584586434772,1.12037458394703e-08,2.16434213435647e-07
"C1QTNF1",-1.59909791109045,2.01667425110466e-07,2.6404974039149e-06
"ENGASE",-1.14455027281388,3.85782315072428e-06,9.73953960460413e-06
"RBFOX3",1.00795981677514,8.67169927975002e-06,3.80924215646739e-06
"RP11-398J5.1",-0.176144694859171,0,1.29860528061388e-07
"HP09025",0.106875805378018,3.09970301558679e-07,2.16434213435647e-07
"ENPP7",0.042786898063337,7.46916389298021e-08,4.32868426871295e-08
"CBX2",-2.17257633698557,4.89230234990204e-07,5.71386323470109e-06
"CBX8",-1.16243185262382,2.17352669285724e-06,6.10344481888525e-06
"RP11-353N14.1",-0.250687986533653,2.24074916789406e-08,2.16434213435647e-07
"RP11-353N14.2",-1.09016938256301,1.86729097324505e-08,1.1687447525525e-06
"CBX4",-1.57906170713714,7.96959787380988e-06,2.57989582415292e-05
"RP11-353N14.3",0,0,0
"RP11-353N14.5",-0.119786013377386,0,8.65736853742589e-08
"RP11-353N14.4",-0.0728300042670222,3.21174047398149e-07,3.89581584184165e-07
"TBC1D16",-2.28311148348547,1.99800134137221e-06,1.35920686037586e-05
"RP11-353N14.7",0.00537782712473051,3.7345819464901e-09,0
"CTD-2529O21.2",0,0,0
"CCDC40",-2.05800729629427,1.09049792837511e-06,7.70505799830904e-06
"GAA",0.246253826966631,5.07081536694426e-05,4.25942532041354e-05
"EIF4A3",-0.178269769350735,6.85519862097723e-05,7.76998826233974e-05
"RP11-334C17.6",0.00211162246358109,4.48149833578812e-08,4.32868426871295e-08
"CARD14",-1.72315703916412,7.3197806151206e-07,4.71826585289711e-06
"RP11-334C17.5",-0.580744578730175,2.59179987086413e-06,4.37197111140007e-06
"SGSH",-0.348539807676893,5.87076281988244e-06,7.74834484099617e-06
"SLC26A11",0.132242191055929,8.20861111838525e-06,7.40205009949914e-06
"RNF213",-0.187821194401584,0.000100471458106423,0.000114580272592832
"CTD-2047H16.5",-0.114408186252655,3.7345819464901e-09,8.65736853742589e-08
"CTD-2047H16.4",-0.169938326552,6.19940603117357e-07,8.2245001105546e-07
"ENDOV",-0.893691995467896,9.95266088739612e-06,1.93492186811469e-05
"CTD-2526A2.2",0.0327250852984977,6.72224750368219e-08,4.32868426871295e-08
"NPTX1",-2.69011776702708,3.36112375184109e-08,5.67057639201396e-06
"RPTOR",-0.491646498626879,2.91297391826228e-06,4.50183163946146e-06
"RP11-28G8.1",0.0735243267567967,5.22841472508614e-08,0
"CTD-2561B21.4",0,0,0
"CTD-2561B21.3",0,0,0
"CTD-2561B21.5",0.281329027498356,4.25742341899872e-07,1.73147370748518e-07
"CHMP6",-0.255473324935482,1.45237891899e-05,1.75311712882874e-05
"CTD-2561B21.7",-0.0878157006100668,2.24074916789406e-08,8.65736853742589e-08
"CTD-2561B21.11",-0.865709191215697,2.61420736254307e-07,1.29860528061388e-06
"CTD-2561B21.10",0,0,0
"BAIAP2-AS1",-2.14614459074886,2.21834167621512e-06,1.32457738622616e-05
"BAIAP2",-2.27837058756419,8.66423011585704e-06,4.58840532483572e-05
"AATK",-0.84084219661953,5.97533111438417e-07,1.86133423554657e-06
"RP11-149I9.2",0,0,0
"AATK-AS1",0,0,0
"CEP131",-0.678734336442308,3.38353124352003e-06,6.01687113351099e-06
"RP11-455O6.2",0,0,0
"ENTHD2",-0.0915822944541225,4.77279572761435e-06,5.1511342797684e-06
"AC027601.1",0.0266908844186505,1.86729097324505e-08,0
"C17orf89",-0.855745602296502,5.77963902038808e-05,0.00010540346194316
"SLC38A10",-0.402879864928882,2.91894924937666e-05,3.89148715757294e-05
"RP11-455O6.8",-0.116469364857165,8.21608028227823e-08,1.73147370748518e-07
"LINC00482",-0.641143153132129,2.24074916789406e-07,9.09023696429719e-07
"TMEM105",-1.79755592048899,3.21174047398149e-07,3.59280794303174e-06
"RP11-455O6.9",-0.114408186252655,3.7345819464901e-09,8.65736853742589e-08
"RP11-1055B8.9",-1.61615089822836,2.01667425110466e-07,2.68378424660203e-06
"RP11-1055B8.2",-0.0611358689104228,0,4.32868426871295e-08
"RP11-1055B8.3",-0.371110147375057,7.46916389298021e-09,3.03007898809906e-07
"RP11-1055B8.10",-0.00823894403914502,3.7345819464901e-08,4.32868426871295e-08
"RP11-1055B8.4",-1.37346264613778,7.0957056983312e-08,1.77476055017231e-06
"BAHCC1",-2.26755560596009,4.03334850220931e-07,5.75715007738822e-06
"RP11-1055B8.8",-0.0611358689104228,0,4.32868426871295e-08
"RP13-766D20.4",-0.502832427358327,1.12037458394703e-08,4.32868426871295e-07
"ACTG1",-0.2252481468163,0.00126793538581675,0.00148235792782075
"RP13-766D20.2",0.00537782712473051,3.7345819464901e-09,0
"FSCN2",-0.51224146870176,1.86729097324505e-07,6.92589482994071e-07
"FAAP100",-0.718944254953395,4.68316576089859e-06,8.35436063861598e-06
"NPLOC4",-1.51371397542537,1.08713680462327e-05,3.28980004422184e-05
"TSPAN10",-1.32651021916253,1.31457284516452e-06,4.80483953827137e-06
"PDE6G",1.04185951483529,3.37606207962705e-06,1.12545790986537e-06
"OXLD1",-1.05952035865116,2.52121627207547e-05,5.36323980893534e-05
"CCDC137",-0.823458090359169,1.1330721625651e-05,2.08209713325093e-05
"ARL16",-1.09217836144062,1.73770097970185e-05,3.81789952500482e-05
"HGS",-0.90897435560146,1.56927133391514e-05,3.03440767236777e-05
"RP13-1032I1.11",-0.376097365869097,3.7345819464901e-08,3.46294741497036e-07
"RP13-1032I1.7",-0.613355459969602,2.87936268074387e-06,4.93470006633276e-06
"MRPL12",-0.92942101988387,4.39821715838139e-05,8.46690642960252e-05
"RP13-1032I1.10",0,0,0
"SLC25A10",-2.6745365033863,1.44154863134518e-06,1.45876659855626e-05
"GCGR",-0.00823894403914502,3.7345819464901e-08,4.32868426871295e-08
"FAM195B",-0.028980685306807,5.13579709281319e-05,5.24203664941138e-05
"PPP1R27",-0.539869549042775,1.34444950073644e-07,6.49302640306942e-07
"P4HB",-1.28457383544922,0.000172586235493147,0.000421873568828764
"RP11-498C9.2",-0.0928222621540253,3.4358153907709e-07,4.32868426871295e-07
"RP11-498C9.3",0.352137655260609,5.52718128080535e-07,2.16434213435647e-07
"ARHGDIA",0.537637005338868,0.000111103812908081,7.6228129972035e-05
"RP11-498C9.15",-0.74033312554972,1.07555960058915e-06,2.46735003316638e-06
"RP11-498C9.16",-0.0504001867621332,7.46916389298021e-09,4.32868426871295e-08
"ALYREF",-0.877811388830457,9.8854384123593e-06,1.90029239396498e-05
"ANAPC11",-1.24477487629018,0.000152819093250375,0.000363522904886513
"NPB",-1.64988748330211,7.3944722540504e-07,4.45854479677433e-06
"PCYT2",-1.01765591332152,8.85842837707452e-06,1.89596370969627e-05
"SIRT7",-0.223200712711908,2.59254678725343e-05,3.0430650409052e-05
"MAFG",-1.19048673102362,1.16145498535842e-05,2.77901530051371e-05
"RP11-498C9.12",0,0,0
"MAFG-AS1",-1.94819870911372,4.25742341899872e-07,4.50183163946146e-06
"PYCR1",-3.08981437860428,6.05749191720695e-06,5.90865402679317e-05
"RP11-498C9.13",-0.103712300511186,1.12037458394703e-08,8.65736853742589e-08
"MYADML2",-0.119786013377386,0,8.65736853742589e-08
"AC137723.5",0,0,0
"NOTUM",-0.742767240260031,3.7345819464901e-08,7.35876325681201e-07
"RP11-498C9.17",0.0213920654394794,1.49383277859604e-08,0
"ASPSCR1",-1.12845485932029,1.6801884177259e-05,3.79192741939254e-05
"STRA13",-1.63326144668493,4.8105150052739e-05,0.000151330802034205
"LRRC45",-1.0283615585909,5.47489713355449e-06,1.22068896377705e-05
"RAC3",-3.25726575276891,8.70157593532194e-07,1.68818686479805e-05
"DCXR",-0.994318805390153,6.22330735563111e-05,0.000124969114837743
"RP13-650J16.1",-0.867470157659345,3.5478528491656e-07,1.4717526513624e-06
"RFNG",-1.41382432032001,4.76906114566786e-06,1.4371231772127e-05
"GPS1",-0.824396325574545,2.61607465351632e-05,4.70960848435968e-05
"DUS1L",-1.57108918042143,1.40943122660536e-05,4.38495716420621e-05
"FASN",-4.44985860323386,2.56939237918519e-06,7.70072931404033e-05
"CCDC57",-0.920955682511314,2.73744856677725e-05,5.27233743929237e-05
"RP11-1376P16.2",0,0,0
"RP11-1376P16.1",0.0200200260568213,1.45648695913114e-07,1.29860528061388e-07
"RP13-516M14.2",0.176300722779414,2.27809498735896e-07,8.65736853742589e-08
"SLC16A3",0.174307282560571,0.000110715416385646,9.80014118436611e-05
"CSNK1D",-0.779512039252922,4.73694374092805e-05,8.20285668921103e-05
"RP13-516M14.10",0.122657371665251,1.82994515378015e-07,8.65736853742589e-08
"RP13-516M14.4",-1.78929534987036,2.80840562376056e-06,1.21636027950834e-05
"RP13-516M14.1",-0.261651054693438,1.63948147450916e-06,2.16434213435647e-06
"CD7",3.25044044871453,0.000134982729873938,1.32890607049487e-05
"SECTM1",-0.688288171583524,5.12758101253091e-06,8.87380275086154e-06
"TEX19",0.0160737128662002,1.12037458394703e-08,0
"UTS2R",0,0,0
"RP13-20L14.1",0.052896924871278,3.7345819464901e-08,0
"OGFOD3",-0.550812558653238,2.12535058574752e-05,3.15993951616045e-05
"HEXDC",-0.702553536295332,1.11850729297379e-05,1.88297765689013e-05
"C17orf62",0.150382421931525,5.15633729351889e-05,4.63602085179156e-05
"RP13-20L14.6",-0.118401184299739,2.80093645986758e-07,3.89581584184165e-07
"NARF",-1.01366631327674,2.76022951665084e-05,5.67490507628267e-05
"RP13-991F5.2",0.395701317244908,4.29476923846362e-07,8.65736853742589e-08
"FOXK2",-1.42155271700376,5.78860201705966e-06,1.71848765467904e-05
"RP13-638C3.3",0.0160737128662002,1.12037458394703e-08,0
"RP13-638C3.4",-0.942284359704746,1.93077886633538e-06,4.63169216752285e-06
"WDR45B",-2.1990131895774,2.49731494761793e-05,0.000118259654221238
"RAB40B",-2.17626830026904,3.98106435495845e-06,2.15135608155033e-05
"RP11-388C12.1",-0.273790574605101,1.49383277859604e-07,3.89581584184165e-07
"FN3KRP",-0.299960921459526,1.45798079190974e-05,1.81804739285944e-05
"AC024361.1",0,0,0
"RP11-388C12.5",0,0,0
"FN3K",-1.51965020518945,3.03248054054996e-06,1.05619896156596e-05
"TBCD",-0.439577066064135,1.54088851112182e-05,2.12538397593806e-05
"RP11-567O16.1",0,0,0
"ZNF750",-3.19675400294575,4.85495653043713e-08,8.61408169473876e-06
"RP11-497H17.1",0.186728140708152,1.38179532020134e-07,0
"B3GNTL1",0.302104603715302,5.30310636401595e-06,4.1122500552773e-06
"RP11-1197K16.2",0.0107356821482897,7.46916389298021e-09,0
"METRNL",0.917636786367607,2.59105295447483e-05,1.32457738622616e-05
"AC144831.3",-0.159479918671194,2.05402007056956e-07,3.46294741497036e-07
"AC144831.1",0.149259810373994,8.29077192120803e-07,6.49302640306942e-07
"AC139099.4",-0.0450621560442226,1.12037458394703e-08,4.32868426871295e-08
"AC139099.6",0,0,0
"AC139099.5",-0.245427807415657,2.61420736254307e-08,2.16434213435647e-07
"AP005530.1",0,0,0
"AP005530.2",0.067638634441079,9.33645486622526e-08,4.32868426871295e-08
"RP11-683L23.7",0.00537782712473051,3.7345819464901e-09,0
"USP14",-0.663515749841679,2.98841247358138e-05,4.79185348546523e-05
"THOC1",-0.313150386680404,1.1894643499571e-05,1.50205344124339e-05
"RP11-705O1.8",0.333287869585441,4.78026489150733e-07,1.73147370748518e-07
"RP11-720L2.4",0.0476936603456674,3.36112375184109e-08,0
"COLEC12",1.21430582732799,2.55258676042599e-05,1.04321290875982e-05
"RP11-14P20.1",-0.109050331229096,7.46916389298021e-09,8.65736853742589e-08
"CETN1",0,0,0
"CLUL1",-1.40110522392851,2.80093645986758e-07,2.38077634779212e-06
"RP11-806L2.2",0.0944838403592301,2.98766555719208e-07,2.16434213435647e-07
"TYMS",0.653690316534181,1.6984878692637e-05,1.04321290875982e-05
"ENOSF1",-0.926118468834272,1.49943465151578e-05,2.93917661845609e-05
"RP11-806L2.6",0.00537782712473051,3.7345819464901e-09,0
"YES1",-2.92099550923842,3.53291452137964e-06,3.33308688690897e-05
"RP11-769O8.1",0.0281079113529458,3.28643211291129e-07,3.03007898809906e-07
"RP11-769O8.2",-0.199410419468187,9.70991306087427e-08,2.59721056122777e-07
"RP11-672L10.6",-1.37866768494944,2.50216990414837e-07,2.25091581973073e-06
"RP11-672L10.3",0,0,0
"ADCYAP1",0.079228897391009,1.15398582146544e-06,1.03888422449111e-06
"RP11-672L10.1",0,0,0
"RP11-689C9.1",-1.10612458483337,7.46916389298021e-09,1.1687447525525e-06
"RP11-78F17.1",-0.0611358689104228,0,4.32868426871295e-08
"LINC00470",-1.07438870535025,2.98766555719208e-08,1.1687447525525e-06
"RP11-476K15.1",-0.0930951289587354,1.86729097324505e-08,8.65736853742589e-08
"CTD-2015H3.2",-0.0397438034709436,1.49383277859604e-08,4.32868426871295e-08
"CTD-2015H3.1",0.101727193369719,1.19506622287683e-07,4.32868426871295e-08
"RP11-161I6.2",-0.79566416513131,0,7.35876325681201e-07
"METTL4",0.0320952922721797,9.27296697313493e-06,9.04695012161006e-06
"NDC80",0.425284457900368,5.9230469671333e-06,4.15553689796443e-06
"SMCHD1",1.12851622063685,8.69298639684501e-05,3.92178794745393e-05
"RP11-703M24.5",-0.980746968798179,1.12037458394703e-08,9.95597381803977e-07
"EMILIN2",1.40822793823662,2.8308131154395e-05,1.0042547503414e-05
"LPIN2",-2.90284683057993,3.15684211936808e-05,0.000242579466418673
"RP11-737O24.5",0.386956753056575,5.34045218348085e-07,1.73147370748518e-07
"RP11-737O24.2",-0.168743408086343,8.21608028227823e-08,2.16434213435647e-07
"RP11-737O24.1",0.0978325316528877,2.09136589003446e-07,1.29860528061388e-07
"MYOM1",-1.23315300587762,7.87996790709412e-07,3.20322635884758e-06
"RP13-270P17.2",-0.051390953632251,4.85495653043713e-08,8.65736853742589e-08
"RP13-270P17.3",-2.69785638262085,3.32377793237619e-06,2.70542766794559e-05
"MYL12A",-1.3569200634544,0.000730443148332053,0.00187250224095985
"RP13-270P17.1",-2.3433233042413,6.38613512849808e-07,7.31547641412488e-06
"MYL12B",-2.39129071418215,0.000411599480068514,0.00216360625803079
"RP11-838N2.5",-0.0504001867621332,7.46916389298021e-09,4.32868426871295e-08
"RP11-838N2.3",0,0,0
"IGLJCOR18",0.661170364904189,6.49817258689278e-07,4.32868426871295e-08
"TGIF1",-1.75018742557413,8.228030944507e-05,0.000279156848489298
"GAPLINC",0.446004893636862,1.18610322620526e-05,8.44093432399024e-06
"DLGAP1",-2.03037846255911,2.72624482093778e-07,4.19882374065156e-06
"DLGAP1-AS1",-1.57099025576457,1.67906804314195e-05,5.18576375391811e-05
"DLGAP1-AS2",-1.49975767015536,1.8486180635126e-06,7.0557553580021e-06
"RP11-874J12.4",0.0632474913740041,4.48149833578812e-08,0
"DLGAP1-AS3",0.0213920654394794,1.49383277859604e-08,0
"DLGAP1-AS4",0,0,0
"DLGAP1-AS5",-0.214310543205594,1.12037458394703e-08,1.73147370748518e-07
"RP11-172F10.1",-0.0504001867621332,7.46916389298021e-09,4.32868426871295e-08
"RP11-92G19.2",0.00537782712473051,3.7345819464901e-09,0
"C18orf42",0,0,0
"RP11-190I17.2",0,0,0
"RP11-835E18.5",0.380101041415002,1.82247598988717e-06,1.1687447525525e-06
"LINC00526",-0.857413016947795,1.65441980229512e-06,3.80924215646739e-06
"LINC00667",-1.00227394647419,1.95094560884643e-05,4.00836163282819e-05
"ZBTB14",-0.306767577982936,4.46282542605567e-06,5.75715007738822e-06
"CTD-3096M3.1",0.0266908844186505,1.86729097324505e-08,0
"CTD-3096M3.2",0.0527790223042059,8.21608028227823e-08,4.32868426871295e-08
"EPB41L3",0.429042774199062,1.90538370909925e-05,1.38950765025686e-05
"RP11-286N3.1",0.0160737128662002,1.12037458394703e-08,0
"RP11-286N3.2",-0.0291655561431037,2.24074916789406e-08,4.32868426871295e-08
"MIR3976HG",0.00537782712473051,3.7345819464901e-09,0
"TMEM200C",-1.12397992681035,1.49383277859604e-08,1.21203159523962e-06
"RP11-945C19.4",0,0,0
"L3MBTL4",-2.30279009326081,1.70296936759949e-06,1.23367501658319e-05
"RP11-793A3.1",-0.0611358689104228,0,4.32868426871295e-08
"RP11-793A3.2",0,0,0
"L3MBTL4-AS1",1.04718400189079,2.13991545533883e-06,5.19442112245553e-07
"CTD-2124B20.2",0,0,0
"LINC01387",0,0,0
"RP11-91I8.1",0,0,0
"RP11-91I8.3",-1.94216286940364,1.49383277859604e-08,2.90021846003767e-06
"ARHGAP28",-2.33129336599736,1.79259933431525e-07,4.93470006633276e-06
"RP11-146G7.2",0,0,0
"LINC00668",-1.17936668048079,1.49383277859604e-08,1.29860528061388e-06
"LAMA1",-0.166772490220694,3.92131104381461e-07,5.62728954932683e-07
"RP11-781P6.1",0,0,0
"RP11-76K13.3",0,0,0
"LRRC30",0,0,0
"PTPRM",-0.950970569309322,3.43581539077089e-06,7.57519747024765e-06
"RP11-678G15.2",0.00537782712473051,3.7345819464901e-09,0
"RP11-789C17.3",-0.193153764186479,2.61420736254307e-08,1.73147370748518e-07
"RP11-789C17.5",0,0,0
"RAB12",-0.528943691427029,1.67309271202757e-06,2.85693161735054e-06
"RP11-661O13.1",0.00537782712473051,3.7345819464901e-09,0
"GACAT2",-0.559647798409124,8.96299667157625e-08,6.06015797619812e-07
"MTCL1",-1.83106757309606,4.85495653043713e-07,4.28539742602582e-06
"NDUFV2",-1.31594192041719,0.000172451790543074,0.000430833945264999
"RP11-143J12.3",-0.0933659069489923,3.02501137665698e-07,3.89581584184165e-07
"NDUFV2-AS1",-0.0571130448114294,6.8678961995953e-06,7.18561588606349e-06
"ANKRD12",0.399539807674296,0.00013918413456374,0.000105273601415099
"RP11-888D10.3",-0.0450621560442226,1.12037458394703e-08,4.32868426871295e-08
"TWSG1",-1.02540896641373,7.89117165293359e-06,1.70983028614161e-05
"RP11-61L19.2",-0.0397438034709436,1.49383277859604e-08,4.32868426871295e-08
"RALBP1",-1.66930673381714,4.41987773367104e-05,0.000142760007182153
"PPP4R1",-2.69484038914831,8.09283907804405e-06,5.78745086726921e-05
"RP11-881L2.1",0.00725919083471206,4.85495653043713e-08,4.32868426871295e-08
"PPP4R1-AS1",-0.679384590090455,2.98766555719208e-08,6.49302640306942e-07
